synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,0,train,2093,6,0.002866698518872432,1.0,43
0,0,test,344,45,0.1308139534883721,1.0,43
1,1,train,796,142,0.17839195979899497,1.0,43
1,1,test,484,142,0.29338842975206614,1.0,43
2,2,train,730,109,0.14931506849315068,1.0,43
2,2,test,467,68,0.145610278372591,1.0,43
3,3,train,702,111,0.1581196581196581,1.0,43
3,3,test,708,86,0.12146892655367232,1.0,43
4,4,train,272,97,0.35661764705882354,1.0,43
4,4,test,217,14,0.06451612903225806,1.0,43
5,5,train,893,229,0.2564389697648376,1.0,43
5,5,test,1548,70,0.04521963824289406,1.0,43
6,6,train,618,438,0.7087378640776699,1.0,43
6,6,test,449,19,0.042316258351893093,1.0,43
7,7,train,5135,295,0.05744888023369036,1.0,43
7,7,test,846,13,0.015366430260047281,1.0,43
8,8,train,177,88,0.4971751412429379,1.0,43
8,8,test,303,115,0.3795379537953795,1.0,43
9,9,train,2067,40,0.019351717464925013,1.0,43
9,9,test,514,78,0.1517509727626459,1.0,43
10,10,train,2684,334,0.12444113263785395,1.0,43
10,10,test,225,9,0.04,1.0,43
11,11,train,7407,322,0.04347239098150398,1.0,43
11,11,test,398,139,0.3492462311557789,1.0,43
12,12,train,1492,574,0.3847184986595174,1.0,43
12,12,test,1027,20,0.019474196689386564,1.0,43
13,13,train,581,102,0.17555938037865748,1.0,43
13,13,test,866,297,0.34295612009237875,1.0,43
14,14,train,2166,112,0.05170821791320406,1.0,43
14,14,test,767,85,0.11082138200782268,1.0,43
15,15,train,1017,31,0.03048180924287119,1.0,43
15,15,test,1995,92,0.04611528822055138,1.0,43
16,16,train,2576,38,0.014751552795031056,1.0,43
16,16,test,69,38,0.5507246376811594,1.0,43
17,17,train,4720,4,0.000847457627118644,1.0,43
17,17,test,904,8,0.008849557522123894,1.0,43
18,18,train,1833,112,0.06110201854882706,1.0,43
18,18,test,186,5,0.026881720430107527,1.0,43
19,19,train,2485,268,0.10784708249496981,1.0,43
19,19,test,274,135,0.4927007299270073,1.0,43
20,20,train,861,353,0.4099883855981417,1.0,43
20,20,test,41,7,0.17073170731707318,1.0,43
21,21,train,3370,2,0.0005934718100890207,1.0,43
21,21,test,956,55,0.05753138075313807,1.0,43
22,22,train,2036,323,0.15864440078585462,1.0,43
22,22,test,184,109,0.592391304347826,1.0,43
23,23,train,1174,29,0.024701873935264053,1.0,43
23,23,test,1173,88,0.07502131287297528,1.0,43
24,24,train,360,109,0.30277777777777776,1.0,43
24,24,test,701,55,0.07845934379457917,1.0,43
25,25,train,994,362,0.3641851106639839,1.0,43
25,25,test,745,49,0.06577181208053691,1.0,43
26,26,train,849,626,0.7373380447585395,1.0,43
26,26,test,660,54,0.08181818181818182,1.0,43
27,27,train,898,347,0.38641425389755013,1.0,43
27,27,test,355,136,0.38309859154929576,1.0,43
28,28,train,3163,414,0.13088839709136896,1.0,43
28,28,test,458,31,0.06768558951965066,1.0,43
29,29,train,704,238,0.3380681818181818,1.0,43
29,29,test,424,23,0.054245283018867926,1.0,43
