synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,0,train,776,144,0.18556701030927836,0.5,31
0,0,test,49,27,0.5510204081632653,0.5,31
1,1,train,557,249,0.44703770197486536,0.5,31
1,1,test,576,121,0.21006944444444445,0.5,31
2,2,train,461,2,0.004338394793926247,0.5,31
2,2,test,1063,45,0.04233301975540922,0.5,31
3,3,train,1209,269,0.22249793217535152,0.5,31
3,3,test,7,5,0.7142857142857143,0.5,31
4,4,train,2763,628,0.22728917842924357,0.5,31
4,4,test,1346,184,0.13670133729569092,0.5,31
5,5,train,1474,6,0.004070556309362279,0.5,31
5,5,test,58,0,0.0,0.5,31
6,6,train,1173,189,0.16112531969309463,0.5,31
6,6,test,426,154,0.3615023474178404,0.5,31
7,8,train,192,7,0.036458333333333336,0.5,31
7,8,test,150,1,0.006666666666666667,0.5,31
8,9,train,4436,302,0.06807935076645627,0.5,31
8,9,test,58,56,0.9655172413793104,0.5,31
9,10,train,6220,34,0.005466237942122186,0.5,31
9,10,test,10,1,0.1,0.5,31
10,11,train,136,97,0.7132352941176471,0.5,31
10,11,test,1036,289,0.27895752895752896,0.5,31
11,12,train,727,258,0.35488308115543327,0.5,31
11,12,test,671,133,0.19821162444113263,0.5,31
12,13,train,344,178,0.5174418604651163,0.5,31
12,13,test,200,58,0.29,0.5,31
13,14,train,7958,163,0.020482533299824076,0.5,31
13,14,test,36,34,0.9444444444444444,0.5,31
14,15,train,27,0,0.0,0.5,31
14,15,test,818,94,0.11491442542787286,0.5,31
15,16,train,1225,173,0.14122448979591837,0.5,31
15,16,test,321,52,0.16199376947040497,0.5,31
16,17,train,2706,432,0.15964523281596452,0.5,31
16,17,test,787,131,0.16645489199491742,0.5,31
17,18,train,276,207,0.75,0.5,31
17,18,test,49,32,0.6530612244897959,0.5,31
18,19,train,740,377,0.5094594594594595,0.5,31
18,19,test,173,166,0.9595375722543352,0.5,31
19,20,train,3869,1819,0.4701473248901525,0.5,31
19,20,test,86,12,0.13953488372093023,0.5,31
20,21,train,462,18,0.03896103896103896,0.5,31
20,21,test,245,121,0.49387755102040815,0.5,31
21,22,train,629,29,0.046104928457869634,0.5,31
21,22,test,2685,88,0.03277467411545624,0.5,31
22,23,train,188,178,0.9468085106382979,0.5,31
22,23,test,714,10,0.014005602240896359,0.5,31
23,24,train,1842,0,0.0,0.5,31
23,24,test,336,142,0.4226190476190476,0.5,31
24,25,train,788,8,0.01015228426395939,0.5,31
24,25,test,623,74,0.1187800963081862,0.5,31
25,26,train,708,49,0.0692090395480226,0.5,31
25,26,test,155,0,0.0,0.5,31
26,27,train,2684,57,0.021236959761549927,0.5,31
26,27,test,377,16,0.042440318302387266,0.5,31
27,28,train,1953,91,0.04659498207885305,0.5,31
27,28,test,2939,34,0.011568560734943858,0.5,31
28,29,train,2593,250,0.09641342074816814,0.5,31
28,29,test,2293,5,0.002180549498473615,0.5,31
