synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,0,train,782,250,0.319693094629156,1.0,31
0,0,test,303,112,0.3696369636963696,1.0,31
1,1,train,5972,279,0.04671801741460147,1.0,31
1,1,test,189,16,0.08465608465608465,1.0,31
2,2,train,192,19,0.09895833333333333,1.0,31
2,2,test,294,1,0.003401360544217687,1.0,31
3,3,train,380,36,0.09473684210526316,1.0,31
3,3,test,3055,12,0.003927986906710311,1.0,31
4,4,train,1435,232,0.1616724738675958,1.0,31
4,4,test,543,108,0.19889502762430938,1.0,31
5,5,train,1157,67,0.05790838375108038,1.0,31
5,5,test,327,20,0.06116207951070336,1.0,31
6,6,train,1564,240,0.1534526854219949,1.0,31
6,6,test,102,7,0.06862745098039216,1.0,31
7,7,train,814,304,0.37346437346437344,1.0,31
7,7,test,1333,318,0.2385596399099775,1.0,31
8,8,train,3812,9,0.00236096537250787,1.0,31
8,8,test,1618,34,0.021013597033374538,1.0,31
9,9,train,1725,69,0.04,1.0,31
9,9,test,236,112,0.4745762711864407,1.0,31
10,10,train,1027,575,0.5598831548198637,1.0,31
10,10,test,240,2,0.008333333333333333,1.0,31
11,11,train,591,100,0.1692047377326565,1.0,31
11,11,test,758,157,0.20712401055408972,1.0,31
12,12,train,1037,230,0.22179363548698167,1.0,31
12,12,test,658,45,0.06838905775075987,1.0,31
13,13,train,687,124,0.1804949053857351,1.0,31
13,13,test,913,68,0.07447973713033954,1.0,31
14,14,train,4554,363,0.07971014492753623,1.0,31
14,14,test,59,31,0.5254237288135594,1.0,31
15,15,train,3099,151,0.04872539528880284,1.0,31
15,15,test,456,108,0.23684210526315788,1.0,31
16,16,train,1292,31,0.023993808049535603,1.0,31
16,16,test,1749,20,0.011435105774728416,1.0,31
17,17,train,86,49,0.5697674418604651,1.0,31
17,17,test,20,16,0.8,1.0,31
18,18,train,1462,6,0.004103967168262654,1.0,31
18,18,test,339,48,0.1415929203539823,1.0,31
19,19,train,444,66,0.14864864864864866,1.0,31
19,19,test,459,17,0.037037037037037035,1.0,31
20,20,train,4529,75,0.016559947008169575,1.0,31
20,20,test,286,3,0.01048951048951049,1.0,31
21,21,train,2463,239,0.09703613479496549,1.0,31
21,21,test,138,31,0.2246376811594203,1.0,31
22,22,train,3781,35,0.009256810367627611,1.0,31
22,22,test,327,79,0.2415902140672783,1.0,31
23,23,train,1450,382,0.263448275862069,1.0,31
23,23,test,107,62,0.5794392523364486,1.0,31
24,24,train,342,145,0.4239766081871345,1.0,31
24,24,test,270,70,0.25925925925925924,1.0,31
25,25,train,6119,581,0.09495015525412649,1.0,31
25,25,test,1406,215,0.15291607396870555,1.0,31
26,26,train,1241,802,0.6462530217566479,1.0,31
26,26,test,191,177,0.9267015706806283,1.0,31
27,27,train,581,37,0.06368330464716007,1.0,31
27,27,test,914,82,0.08971553610503283,1.0,31
28,28,train,533,281,0.5272045028142589,1.0,31
28,28,test,665,29,0.04360902255639098,1.0,31
29,29,train,1702,478,0.2808460634547591,1.0,31
29,29,test,333,85,0.2552552552552553,1.0,31
