synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,0,train,72,16,0.2222222222222222,1.0,11
0,0,test,171,13,0.07602339181286549,1.0,11
1,1,train,303,105,0.3465346534653465,1.0,11
1,1,test,1136,45,0.03961267605633803,1.0,11
2,2,train,487,239,0.49075975359342916,1.0,11
2,2,test,290,40,0.13793103448275862,1.0,11
3,3,train,515,48,0.09320388349514563,1.0,11
3,3,test,286,81,0.28321678321678323,1.0,11
4,4,train,3840,360,0.09375,1.0,11
4,4,test,71,31,0.43661971830985913,1.0,11
5,5,train,2937,602,0.20497105890364317,1.0,11
5,5,test,429,4,0.009324009324009324,1.0,11
6,6,train,973,34,0.03494347379239465,1.0,11
6,6,test,812,8,0.009852216748768473,1.0,11
7,7,train,1271,48,0.03776553894571204,1.0,11
7,7,test,313,57,0.18210862619808307,1.0,11
8,8,train,3560,134,0.037640449438202245,1.0,11
8,8,test,680,271,0.3985294117647059,1.0,11
9,9,train,482,57,0.11825726141078838,1.0,11
9,9,test,1720,265,0.15406976744186046,1.0,11
10,10,train,7952,481,0.060487927565392355,1.0,11
10,10,test,1037,10,0.009643201542912247,1.0,11
11,11,train,836,678,0.8110047846889952,1.0,11
11,11,test,1187,75,0.06318449873631002,1.0,11
12,12,train,1017,12,0.011799410029498525,1.0,11
12,12,test,384,84,0.21875,1.0,11
13,13,train,1737,64,0.03684513529073115,1.0,11
13,13,test,922,100,0.10845986984815618,1.0,11
14,14,train,3569,317,0.08882039787055197,1.0,11
14,14,test,179,149,0.8324022346368715,1.0,11
15,15,train,395,77,0.1949367088607595,1.0,11
15,15,test,112,99,0.8839285714285714,1.0,11
16,16,train,3814,445,0.11667540639748296,1.0,11
16,16,test,197,79,0.4010152284263959,1.0,11
17,17,train,5627,743,0.1320419406433268,1.0,11
17,17,test,676,45,0.06656804733727811,1.0,11
18,18,train,2523,776,0.30757035275465716,1.0,11
18,18,test,3195,25,0.00782472613458529,1.0,11
19,19,train,3189,157,0.04923173408592035,1.0,11
19,19,test,183,2,0.01092896174863388,1.0,11
20,20,train,1316,43,0.03267477203647416,1.0,11
20,20,test,413,15,0.03631961259079903,1.0,11
21,21,train,258,10,0.03875968992248062,1.0,11
21,21,test,288,87,0.3020833333333333,1.0,11
22,22,train,1518,59,0.038866930171278,1.0,11
22,22,test,491,114,0.23217922606924643,1.0,11
23,23,train,560,194,0.3464285714285714,1.0,11
23,23,test,293,20,0.06825938566552901,1.0,11
24,24,train,375,99,0.264,1.0,11
24,24,test,386,130,0.33678756476683935,1.0,11
25,25,train,1303,206,0.15809669992325404,1.0,11
25,25,test,203,60,0.2955665024630542,1.0,11
26,26,train,1872,64,0.03418803418803419,1.0,11
26,26,test,1118,2,0.0017889087656529517,1.0,11
27,27,train,1507,29,0.019243530192435302,1.0,11
27,27,test,168,29,0.17261904761904762,1.0,11
28,28,train,362,156,0.430939226519337,1.0,11
28,28,test,626,8,0.012779552715654952,1.0,11
29,29,train,683,2,0.0029282576866764276,1.0,11
29,29,test,322,137,0.4254658385093168,1.0,11
