synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,2,train,29,0,0.0,0.1,43
0,2,test,352,0,0.0,0.1,43
1,3,train,164,164,1.0,0.1,43
1,3,test,7122,0,0.0,0.1,43
2,4,train,893,852,0.9540873460246361,0.1,43
2,4,test,2773,147,0.05301117922827263,0.1,43
3,5,train,243,0,0.0,0.1,43
3,5,test,186,0,0.0,0.1,43
4,7,train,366,0,0.0,0.1,43
4,7,test,4122,0,0.0,0.1,43
5,9,train,4060,2785,0.6859605911330049,0.1,43
5,9,test,64,0,0.0,0.1,43
6,11,train,519,483,0.930635838150289,0.1,43
6,11,test,138,121,0.8768115942028986,0.1,43
7,14,train,4805,278,0.05785639958376691,0.1,43
7,14,test,180,0,0.0,0.1,43
8,15,train,543,543,1.0,0.1,43
8,15,test,453,78,0.17218543046357615,0.1,43
9,16,train,1135,0,0.0,0.1,43
9,16,test,37,0,0.0,0.1,43
10,19,train,32,28,0.875,0.1,43
10,19,test,3,0,0.0,0.1,43
11,20,train,4055,189,0.04660912453760789,0.1,43
11,20,test,875,875,1.0,0.1,43
12,21,train,16202,19,0.0011726947290457968,0.1,43
12,21,test,103,7,0.06796116504854369,0.1,43
13,22,train,56,7,0.125,0.1,43
13,22,test,70,68,0.9714285714285714,0.1,43
14,23,train,173,164,0.9479768786127167,0.1,43
14,23,test,90,90,1.0,0.1,43
15,24,train,61,0,0.0,0.1,43
15,24,test,4,0,0.0,0.1,43
16,27,train,3907,21,0.0053749680061428206,0.1,43
16,27,test,26,26,1.0,0.1,43
17,28,train,3834,4,0.0010432968179447052,0.1,43
17,28,test,43,0,0.0,0.1,43
18,29,train,7821,662,0.08464390742871755,0.1,43
18,29,test,2,1,0.5,0.1,43
