synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,0,train,795,40,0.050314465408805034,0.5,43
0,0,test,34,0,0.0,0.5,43
1,1,train,555,66,0.11891891891891893,0.5,43
1,1,test,698,184,0.2636103151862464,0.5,43
2,2,train,708,20,0.02824858757062147,0.5,43
2,2,test,813,3,0.0036900369003690036,0.5,43
3,3,train,239,209,0.8744769874476988,0.5,43
3,3,test,2950,19,0.006440677966101695,0.5,43
4,4,train,2041,1298,0.6359627633512984,0.5,43
4,4,test,1811,148,0.08172280508006627,0.5,43
5,5,train,1274,84,0.06593406593406594,0.5,43
5,5,test,690,11,0.015942028985507246,0.5,43
6,6,train,541,474,0.8761552680221811,0.5,43
6,6,test,173,11,0.06358381502890173,0.5,43
7,7,train,1488,134,0.09005376344086022,0.5,43
7,7,test,2100,19,0.009047619047619047,0.5,43
8,8,train,1163,21,0.018056749785038694,0.5,43
8,8,test,15,5,0.3333333333333333,0.5,43
9,9,train,2546,379,0.14886095836606442,0.5,43
9,9,test,548,24,0.043795620437956206,0.5,43
10,10,train,576,499,0.8663194444444444,0.5,43
10,10,test,225,221,0.9822222222222222,0.5,43
11,11,train,728,8,0.01098901098901099,0.5,43
11,11,test,450,58,0.1288888888888889,0.5,43
12,12,train,296,13,0.04391891891891892,0.5,43
12,12,test,364,137,0.37637362637362637,0.5,43
13,13,train,356,190,0.5337078651685393,0.5,43
13,13,test,1139,253,0.2221246707638279,0.5,43
14,14,train,4804,331,0.06890091590341382,0.5,43
14,14,test,679,6,0.008836524300441826,0.5,43
15,15,train,175,172,0.9828571428571429,0.5,43
15,15,test,834,8,0.009592326139088728,0.5,43
16,16,train,2202,142,0.06448683015440508,0.5,43
16,16,test,578,116,0.20069204152249134,0.5,43
17,17,train,589,315,0.534804753820034,0.5,43
17,17,test,59,6,0.1016949152542373,0.5,43
18,18,train,5195,63,0.012127045235803657,0.5,43
18,18,test,29,27,0.9310344827586207,0.5,43
19,19,train,4049,16,0.00395159298592245,0.5,43
19,19,test,287,9,0.0313588850174216,0.5,43
20,20,train,949,132,0.13909378292939936,0.5,43
20,20,test,3,1,0.3333333333333333,0.5,43
21,21,train,3510,177,0.05042735042735043,0.5,43
21,21,test,982,406,0.4134419551934827,0.5,43
22,22,train,830,546,0.6578313253012048,0.5,43
22,22,test,320,57,0.178125,0.5,43
23,23,train,4261,214,0.05022295235860127,0.5,43
23,23,test,199,110,0.5527638190954773,0.5,43
24,24,train,4616,609,0.1319324090121317,0.5,43
24,24,test,412,122,0.2961165048543689,0.5,43
25,25,train,5927,1,0.00016871941960519654,0.5,43
25,25,test,41,34,0.8292682926829268,0.5,43
26,26,train,33,20,0.6060606060606061,0.5,43
26,26,test,869,4,0.004602991944764097,0.5,43
27,27,train,202,3,0.01485148514851485,0.5,43
27,27,test,281,81,0.28825622775800713,0.5,43
28,28,train,1393,1,0.0007178750897343862,0.5,43
28,28,test,480,3,0.00625,0.5,43
29,29,train,2812,78,0.027738264580369845,0.5,43
29,29,test,225,2,0.008888888888888889,0.5,43
