synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,0,train,1153,1153,1.0,0.1,37
0,0,test,1138,989,0.8690685413005272,0.1,37
1,4,train,6987,0,0.0,0.1,37
1,4,test,179,176,0.9832402234636871,0.1,37
2,11,train,112,0,0.0,0.1,37
2,11,test,640,6,0.009375,0.1,37
3,12,train,1069,0,0.0,0.1,37
3,12,test,70,66,0.9428571428571428,0.1,37
4,13,train,1743,1394,0.7997705106138842,0.1,37
4,13,test,27,27,1.0,0.1,37
5,14,train,3047,6,0.001969149983590417,0.1,37
5,14,test,3048,0,0.0,0.1,37
6,17,train,118,118,1.0,0.1,37
6,17,test,3,3,1.0,0.1,37
7,20,train,1542,2,0.0012970168612191958,0.1,37
7,20,test,17,17,1.0,0.1,37
8,21,train,13632,1,7.335680751173709e-05,0.1,37
8,21,test,2712,0,0.0,0.1,37
9,22,train,394,0,0.0,0.1,37
9,22,test,2678,3,0.0011202389843166542,0.1,37
10,25,train,1347,1108,0.8225686711210096,0.1,37
10,25,test,3,0,0.0,0.1,37
11,26,train,59,57,0.9661016949152542,0.1,37
11,26,test,18,16,0.8888888888888888,0.1,37
12,27,train,4707,798,0.16953473550031867,0.1,37
12,27,test,456,450,0.9868421052631579,0.1,37
13,28,train,219,201,0.9178082191780822,0.1,37
13,28,test,2167,26,0.011998154130133826,0.1,37
