synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,0,train,16,16,1.0,0.1,47
0,0,test,25,0,0.0,0.1,47
1,1,train,3125,2965,0.9488,0.1,47
1,1,test,8,3,0.375,0.1,47
2,2,train,622,622,1.0,0.1,47
2,2,test,5,5,1.0,0.1,47
3,3,train,425,81,0.19058823529411764,0.1,47
3,3,test,1049,0,0.0,0.1,47
4,6,train,9848,0,0.0,0.1,47
4,6,test,335,0,0.0,0.1,47
5,10,train,5680,0,0.0,0.1,47
5,10,test,5,1,0.2,0.1,47
6,13,train,33,31,0.9393939393939394,0.1,47
6,13,test,57,57,1.0,0.1,47
7,14,train,475,0,0.0,0.1,47
7,14,test,907,676,0.7453142227122381,0.1,47
8,15,train,927,927,1.0,0.1,47
8,15,test,3,0,0.0,0.1,47
9,16,train,786,2,0.002544529262086514,0.1,47
9,16,test,141,0,0.0,0.1,47
10,18,train,12,2,0.16666666666666666,0.1,47
10,18,test,198,1,0.005050505050505051,0.1,47
11,19,train,138,103,0.7463768115942029,0.1,47
11,19,test,27,27,1.0,0.1,47
12,20,train,16,12,0.75,0.1,47
12,20,test,609,1,0.0016420361247947454,0.1,47
13,21,train,87,0,0.0,0.1,47
13,21,test,2150,0,0.0,0.1,47
14,23,train,89,0,0.0,0.1,47
14,23,test,1834,0,0.0,0.1,47
15,24,train,1820,77,0.04230769230769231,0.1,47
15,24,test,6853,0,0.0,0.1,47
16,25,train,464,346,0.7456896551724138,0.1,47
16,25,test,1504,229,0.15226063829787234,0.1,47
17,27,train,1127,1036,0.9192546583850931,0.1,47
17,27,test,2,2,1.0,0.1,47
18,28,train,215,1,0.004651162790697674,0.1,47
18,28,test,1949,735,0.3771164699846075,0.1,47
