synthetic_client_id,original_slot,split,rows,deaths,mortality_rate,beta,seed
0,0,train,866,216,0.24942263279445728,1.0,47
0,0,test,1347,1,0.0007423904974016332,1.0,47
1,1,train,3060,536,0.17516339869281045,1.0,47
1,1,test,596,7,0.01174496644295302,1.0,47
2,2,train,2481,2,0.0008061265618702137,1.0,47
2,2,test,1418,75,0.05289139633286319,1.0,47
3,3,train,388,358,0.9226804123711341,1.0,47
3,3,test,80,33,0.4125,1.0,47
4,4,train,510,265,0.5196078431372549,1.0,47
4,4,test,576,59,0.10243055555555555,1.0,47
5,5,train,246,18,0.07317073170731707,1.0,47
5,5,test,581,72,0.12392426850258176,1.0,47
6,6,train,1180,383,0.32457627118644067,1.0,47
6,6,test,141,89,0.6312056737588653,1.0,47
7,7,train,1452,182,0.12534435261707988,1.0,47
7,7,test,1624,58,0.03571428571428571,1.0,47
8,8,train,6186,510,0.08244422890397672,1.0,47
8,8,test,295,59,0.2,1.0,47
9,9,train,1626,9,0.005535055350553505,1.0,47
9,9,test,583,160,0.274442538593482,1.0,47
10,10,train,206,131,0.6359223300970874,1.0,47
10,10,test,511,59,0.11545988258317025,1.0,47
11,11,train,1230,818,0.6650406504065041,1.0,47
11,11,test,836,13,0.01555023923444976,1.0,47
12,12,train,3593,66,0.018369050932368493,1.0,47
12,12,test,856,39,0.0455607476635514,1.0,47
13,13,train,873,26,0.029782359679266894,1.0,47
13,13,test,133,26,0.19548872180451127,1.0,47
14,14,train,338,158,0.46745562130177515,1.0,47
14,14,test,268,52,0.19402985074626866,1.0,47
15,15,train,4372,228,0.05215004574565416,1.0,47
15,15,test,339,16,0.0471976401179941,1.0,47
16,16,train,2963,365,0.12318596017549781,1.0,47
16,16,test,603,128,0.21227197346600332,1.0,47
17,17,train,386,10,0.025906735751295335,1.0,47
17,17,test,398,61,0.15326633165829145,1.0,47
18,18,train,2198,141,0.06414922656960874,1.0,47
18,18,test,311,25,0.08038585209003216,1.0,47
19,19,train,4750,77,0.016210526315789474,1.0,47
19,19,test,232,87,0.375,1.0,47
20,20,train,1867,65,0.03481521156936261,1.0,47
20,20,test,838,299,0.3568019093078759,1.0,47
21,21,train,657,53,0.0806697108066971,1.0,47
21,21,test,44,42,0.9545454545454546,1.0,47
22,22,train,3769,214,0.0567789864685593,1.0,47
22,22,test,261,119,0.4559386973180077,1.0,47
23,23,train,231,190,0.8225108225108225,1.0,47
23,23,test,1630,23,0.01411042944785276,1.0,47
24,24,train,1583,142,0.08970309538850284,1.0,47
24,24,test,664,150,0.22590361445783133,1.0,47
25,25,train,4364,333,0.07630614115490376,1.0,47
25,25,test,123,9,0.07317073170731707,1.0,47
26,26,train,488,252,0.5163934426229508,1.0,47
26,26,test,1000,5,0.005,1.0,47
27,27,train,119,6,0.05042016806722689,1.0,47
27,27,test,839,96,0.11442193087008343,1.0,47
28,28,train,317,232,0.7318611987381703,1.0,47
28,28,test,914,29,0.03172866520787746,1.0,47
29,29,train,2554,269,0.10532498042286609,1.0,47
29,29,test,247,194,0.7854251012145749,1.0,47
